Compound,SMILES,RT,Signal,Concentration,Concentration_sample,Type,ISTD_response,Sample_type,Sample_name,mz,MW,IC
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,1354890094,250,258.529,Target Compound,460882987,Cal Std,STD9(250ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,NA,500,543.8009999999999,Target Compound,450072374,Cal Std,STD10(500ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,NA,1000,1098.8829999999998,Target Compound,356362653,Cal Std,STD11(1000ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,45179257,NA,9.874,Target Compound,402394934,Cal Std,STD12(10ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,41026898,NA,9.053,Target Compound,398521439,Cal Std,STD13(10ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,1186597,NA,6.469,Target Compound,16130186,Unknown,LUQ02_spike_10ng/L,340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,215053,NA,11.619,Target Compound,1627740,Unknown,AGG21_spike_10 ng/L,340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,15754157,NA,10.851,Target Compound,127674415,Unknown,GEQ01_spike_10 ng/L,340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,2879829,NA,52.022000000000006,Target Compound,4868259,Unknown,BLG09_spike_100 ng/L,340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,20364632,NA,94.599,Target Compound,18931584,Unknown,NTG38_spike_100 ng/L,340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,123749150,NA,146.65,Target Compound,74208879,Unknown,VDG20_spike_100_ng/L,340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,82915948,NA,128.92100000000002,Target Compound,56559909,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,73773543,NA,146.266,Target Compound,44356088,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,15359314,5,4.81,Target Compound,280809894,Cal Std,STD_17_ (5_ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,38328915,10,11.157,Target Compound,302115001,Cal Std,STD_18_(10_ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,76150505,25,27.747999999999998,Target Compound,241340359,Cal Std,STD_19_(25_ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,151278392,50,48.966,Target Compound,271690220,Cal Std,STD_20_(50_ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,413816410,100,126.606,Target Compound,287440896,Cal Std,STD_21_(100_ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,856885812,250,216.24499999999998,Target Compound,348475157,Cal Std,STD_22_(250_ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,2016296713,500,453.363,Target Compound,391114336,Cal Std,STD_23_(500_ng/L),340.2271,339.471,127.8015510758312
Propoxyphene_3344_p,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,16.2,NA,1000,915.664,Target Compound,370490292,Cal Std,STD_24_(1000_ng/L),340.2271,339.471,127.8015510758312
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,1667757,1,1.252,Target Compound,193219538,Cal Std,STD3(1ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,6901571,5,4.985,Target Compound,160394602,Cal Std,STD4(5ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,18503665,10,9.676,Target Compound,214541108,Cal Std,STD5(10ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,40685310,25,24.727,Target Compound,180890932,Cal Std,STD6(25ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,75142937,50,49.578,Target Compound,165556040,Cal Std,STD7(50ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,170369445,100,93.848,Target Compound,197699130,Cal Std,STD8(100ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,375171172,250,255.44,Target Compound,159608295,Cal Std,STD9(250ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,686361885,500,506.129,Target Compound,147279184,Cal Std,STD10(500ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,1118432811,1000,1071.286,Target Compound,113347357,Cal Std,STD11(1000ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,23003929,NA,9.625,Target Compound,268172817,Cal Std,STD12(10ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,284212,NA,0.455,Target Compound,220022964,Matrix Blank,Blind3a,256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,26060632,NA,9.946,Target Compound,293697814,Cal Std,STD13(10ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,1879772,NA,10.505,Target Compound,20021487,Unknown,LUQ02_spike_10ng/L,256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,5229346,NA,9.752,Target Compound,60145455,Unknown,AGG21_spike_10 ng/L,256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,4968267,NA,9.827,Target Compound,56690530,Unknown,GEQ01_spike_10 ng/L,256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,5065760,NA,94.098,Target Compound,5862742,Unknown,BLG09_spike_100 ng/L,256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,39199693,NA,97.02,Target Compound,43996093,Unknown,NTG38_spike_100 ng/L,256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,35562226,NA,95.405,Target Compound,40591397,Unknown,VDG20_spike_100_ng/L,256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,63964626,NA,94.398,Target Compound,73792114,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,51859347,NA,90.871,Target Compound,62156650,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,318931,NA,0.45,Target Compound,256587226,Matrix Blank,Blind_4a_(nanopur_fresh),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,221013,NA,0.397,Target Compound,291329814,Matrix Blank,Blind_4b_(nanopur_fresh),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,1921171,1,1.271,Target Compound,218030943,Cal Std,STD_16_(1_ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,10119908,5,4.783,Target Compound,245831542,Cal Std,STD_17_ (5_ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,24123662,10,9.471,Target Compound,285966511,Cal Std,STD_18_(10_ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,55752634,25,24.524,Target Compound,249954048,Cal Std,STD_19_(25_ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,94323534,50,48.720000000000006,Target Compound,211498286,Cal Std,STD_20_(50_ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,184051867,100,96.405,Target Compound,207893128,Cal Std,STD_21_(100_ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,449892155,250,252.187,Target Compound,193868879,Cal Std,STD_22_(250_ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,812753056,500,499.274,Target Compound,176796236,Cal Std,STD_23_(500_ng/L),256.0291,256.128,199.1705441174716
Propyzamide_3175_p,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,19.8,1230839412,1000,1014.9119999999999,Target Compound,131670084,Cal Std,STD_24_(1000_ng/L),256.0291,256.128,199.1705441174716
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,23978060,5,7.343999999999999,Target Compound,167997171,Cal Std,STD4(5ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,54634189,10,11.097999999999999,Target Compound,196609534,Cal Std,STD5(10ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,144918480,25,26.993,Target Compound,170461835,Cal Std,STD6(25ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,264763360,50,51.232000000000006,Target Compound,153679527,Cal Std,STD7(50ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,614087582,100,108.582,Target Compound,162129815,Cal Std,STD8(100ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,1279460638,250,279.59299999999996,Target Compound,128658958,Cal Std,STD9(250ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,NA,500,561.481,Target Compound,115570365,Cal Std,STD10(500ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,NA,1000,1092.041,Target Compound,84475892,Cal Std,STD11(1000ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,5527491,NA,4.1979999999999995,Target Compound,187659827,Matrix Blank,Blind2b,312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,52655280,NA,10.335,Target Compound,210268775,Cal Std,STD12(10ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,52129977,NA,10.378,Target Compound,206890645,Cal Std,STD13(10ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,9053311,NA,10.371,Target Compound,35965943,Unknown,LUQ02_spike_10ng/L,312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,18788738,NA,10.129999999999999,Target Compound,77304689,Unknown,AGG21_spike_10 ng/L,312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,21550481,NA,12.807,Target Compound,63491455,Unknown,GEQ01_spike_10 ng/L,312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,21959483,NA,97.739,Target Compound,6463925,Unknown,BLG09_spike_100 ng/L,312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,116916975,NA,59.849,Target Compound,57507596,Unknown,NTG38_spike_100 ng/L,312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,190125242,NA,131.623,Target Compound,41177718,Unknown,VDG20_spike_100_ng/L,312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,205273832,NA,83.224,Target Compound,71408378,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,213834283,NA,91.46900000000001,Target Compound,67423849,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,19622127,5,6.003,Target Compound,207759646,Cal Std,STD_17_ (5_ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,49328117,10,9.033,Target Compound,242346226,Cal Std,STD_18_(10_ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,127952460,25,19.529,Target Compound,220069992,Cal Std,STD_19_(25_ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,236716682,50,38.15,Target Compound,189091686,Cal Std,STD_20_(50_ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,425997529,100,65.053,Target Compound,191851696,Cal Std,STD_21_(100_ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,1048981872,250,196.038,Target Compound,151229954,Cal Std,STD_22_(250_ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,2037782497,500,407.33799999999997,Target Compound,140113160,Cal Std,STD_23_(500_ng/L),312.0665,312.194,205.26691414950844
Prothioconazole-desethio_3176_p,Clc1ccccc1CC(O)(C2(Cl)CC2)Cn3ncnc3,20.55,NA,1000,1000.492,Target Compound,97084170,Cal Std,STD_24_(1000_ng/L),312.0665,312.194,205.26691414950844
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,1466375,1,1.9909999999999999,Target Compound,38061811,Cal Std,STD3(1ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,8784361,5,5.428,Target Compound,35077716,Cal Std,STD4(5ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,19636118,10,9.243999999999998,Target Compound,40433604,Cal Std,STD5(10ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,45564572,25,22.071,Target Compound,35702535,Cal Std,STD6(25ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,90740716,50,43.663000000000004,Target Compound,34804744,Cal Std,STD7(50ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,163656562,100,82.082,Target Compound,32894547,Cal Std,STD8(100ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,332773949,250,193.731,Target Compound,28065517,Cal Std,STD9(250ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,653478521,500,474.012,Target Compound,22430891,Cal Std,STD10(500ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,1069531926,1000,1066.605,Target Compound,16289125,Cal Std,STD11(1000ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,264836,NA,1.462,Target Compound,44440927,Matrix Blank,Blind2b,218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,21220327,NA,8.327,Target Compound,49455884,Cal Std,STD12(10ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,21940817,NA,7.789000000000001,Target Compound,55420479,Cal Std,STD13(10ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,4054372,NA,9.947999999999999,Target Compound,7664576,Unknown,LUQ02_spike_10ng/L,218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,5409619,NA,9.032,Target Compound,11448450,Unknown,AGG21_spike_10 ng/L,218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,2630193,NA,8.679,Target Compound,5834902,Unknown,GEQ01_spike_10 ng/L,218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,9409471,NA,94.438,Target Compound,1640202,Unknown,BLG09_spike_100 ng/L,218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,37188449,NA,75.699,Target Compound,8116608,Unknown,NTG38_spike_100 ng/L,218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,27929186,NA,79.402,Target Compound,5806507,Unknown,VDG20_spike_100_ng/L,218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,39198198,NA,89.94200000000001,Target Compound,7179572,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,48001030,NA,80.292,Target Compound,9866820,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,1884704,1,1.902,Target Compound,57031517,Cal Std,STD_16_(1_ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,9210795,5,4.3839999999999995,Target Compound,49507092,Cal Std,STD_17_ (5_ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,20517249,10,7.463,Target Compound,54594542,Cal Std,STD_18_(10_ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,53545058,25,18.718,Target Compound,50061859,Cal Std,STD_19_(25_ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,92724931,50,38.69500000000001,Target Compound,40298882,Cal Std,STD_20_(50_ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,168780462,100,74.892,Target Compound,37241927,Cal Std,STD_21_(100_ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,338026259,250,190.305,Target Compound,29025432,Cal Std,STD_22_(250_ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,582621230,500,428.367,Target Compound,22136456,Cal Std,STD_23_(500_ng/L),218.1036,217.227,113.69836650394524
Pymetrozin_2947_p,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,9,1009434948,1000,1218.448,Target Compound,13455802,Cal Std,STD_24_(1000_ng/L),218.1036,217.227,113.69836650394524
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,1787024,0.5,0.559,Target Compound,566408544,Cal Std,STD2(0.5ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,2342252,1,1.056,Target Compound,341186794,Cal Std,STD3(1ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,20226312,5,5.026999999999999,Target Compound,553551742,Cal Std,STD4(5ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,21120406,10,10.240999999999998,Target Compound,279706331,Cal Std,STD5(10ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,100201162,25,26.023,Target Compound,517979546,Cal Std,STD6(25ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,177652228,50,51.443999999999996,Target Compound,463349584,Cal Std,STD7(50ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,290882992,100,98.576,Target Compound,395423909,Cal Std,STD8(100ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,603815206,250,250.783,Target Compound,322369237,Cal Std,STD9(250ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,311715587,500,498.029,Target Compound,83778720,Cal Std,STD10(500ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,303797321,1000,1009.4269999999999,Target Compound,40278976,Cal Std,STD11(1000ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,44679425,NA,9.83,Target Compound,616801730,Cal Std,STD12(10ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,40651882,NA,9.806000000000001,Target Compound,562611752,Cal Std,STD13(10ng/L),388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,3037320,NA,9.205,Target Compound,44821557,Unknown,LUQ02_spike_10ng/L,388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,1107376,NA,8.327,Target Compound,18093612,Unknown,AGG21_spike_10 ng/L,388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,21808382,NA,9.626999999999999,Target Compound,307530983,Unknown,GEQ01_spike_10 ng/L,388.1059,387.817,165.16894222174767
Pyraclostrobin_2779_p,c1(ccc(n2ccc(OCc3c(cccc3)N(OC)C(OC)=O)n2)cc1)Cl,21,8068708,NA,94.304,Target Compound,11466123,Unknown,BLG09_spike_100 ng/L,388.1059,387.817,165.16894222174767
